,name,gender,age,episode,episode_date,upload_date,subscriber_count,likes,comments,term,job,topic,rating
876,이정원,W,청년,204.0,20230726.0,20230727.0,"823,000",3186.0,148.0,197.0,예술가,<해결사> 특집,4.043
877,앨런,M,청소년,205.0,20230802.0,20230803.0,"823,000",22320.0,317.0,190.0,예술가,<너의 목소리가 들려> 특집,3.927
878,킴,M,청소년,205.0,20230802.0,20230803.0,"823,000",3724.0,201.0,190.0,예술가,<너의 목소리가 들려> 특집,3.927
879,킴,M,청소년,205.0,20230802.0,20230803.0,"823,000",3724.0,201.0,190.0,기타,<너의 목소리가 들려> 특집,3.927
880,김신영,W,청년,205.0,20230802.0,20230803.0,"823,000",620.0,26.0,190.0,연예인,<너의 목소리가 들려> 특집,3.927
881,고정환,M,중년,206.0,20230809.0,20230810.0,"823,000",4217.0,227.0,183.0,전문기술,<그것만이 내 세상> 특집,5.654
882,하준우,M,청소년,206.0,20230809.0,20230810.0,"823,000",7834.0,0.0,183.0,기타,<그것만이 내 세상> 특집,5.654
883,김신욱,W,청년,206.0,20230809.0,20230810.0,"823,000",2478.0,402.0,183.0,예술가,<그것만이 내 세상> 특집,5.654
884,문상훈,M,청년,207.0,20230816.0,20230817.0,"823,000",197.0,12.0,176.0,예술가,<대체불가> 특집,4.977
885,장원석,M,청년,207.0,20230816.0,20230817.0,"823,000",198.0,12.0,176.0,예술가,<대체불가> 특집,4.977
886,김한민,M,중년,207.0,20230816.0,20230817.0,"823,000",1564.0,182.0,176.0,예술가,<대체불가> 특집,4.977
887,박은빈,W,청년,207.0,20230816.0,20230817.0,"823,000",674.0,0.0,176.0,연예인,<대체불가> 특집,4.977
888,정나래,W,청년,208.0,20230823.0,20230824.0,"823,000",1055.0,71.0,169.0,예술가,<무장해제> 특집,4.485
889,소지섭,M,청년,208.0,20230823.0,20230824.0,"823,000",1529.0,187.0,169.0,연예인,<무장해제> 특집,4.485
890,김결,M,청년,208.0,20230823.0,20230824.0,"824,000",943.0,0.0,169.0,전문기술,<무장해제> 특집,4.485
891,김한겸,M,중년,208.0,20230823.0,20230824.0,"824,000",943.0,0.0,169.0,전문기술,<무장해제> 특집,4.485
892,이혜리,W,청년,208.0,20230823.0,20230824.0,"824,000",943.0,0.0,169.0,연예인,<무장해제> 특집,4.485
893,주호민,M,중년,208.0,20230823.0,20230824.0,"824,000",166.0,10.0,169.0,예술가,<무장해제> 특집,4.485
894,배유진,W,청년,209.0,20230830.0,20230831.0,"836,000",1369.0,126.0,162.0,예술가,<최후의 기회> 특집,4.403
895,최원호,M,중년,209.0,20230830.0,20230831.0,"836,000",1133.0,0.0,162.0,기타,<최후의 기회> 특집,4.403
896,진선규,M,청년,209.0,20230830.0,20230831.0,"836,000",431.0,64.0,162.0,연예인,<최후의 기회> 특집,4.403
897,이대호,M,중년,209.0,20230830.0,20230831.0,"836,000",74.0,5.0,162.0,운동선수,<최후의 기회> 특집,4.403
898,정윤,M,청소년,210.0,20230906.0,20230907.0,"854,000",62.0,4.0,155.0,기타,<세계를 흔든다> 특집,4.258
899,오세연,W,중년,210.0,20230906.0,20230907.0,"854,000",62.0,4.0,155.0,예술가,<세계를 흔든다> 특집,4.258
900,이서진,M,청년,210.0,20230906.0,20230907.0,"854,000",115.0,6.0,155.0,연예인,<세계를 흔든다> 특집,4.258
901,김,M,청년,210.0,20230906.0,20230907.0,"854,000",720.0,36.0,155.0,연예인,<세계를 흔든다> 특집,4.258
902,폴,M,청년,210.0,20230906.0,20230907.0,"854,000",53231.0,2042.0,155.0,연예인,<세계를 흔든다> 특집,4.258
903,유홍준,M,중년,210.0,20230906.0,20230907.0,"854,000",720.0,36.0,155.0,사회복지,<세계를 흔든다> 특집,4.258
904,이범식,M,중년,211.0,20230913.0,20230914.0,"856,000",18111.0,1739.0,148.0,사회복지,<그날이 왔다> 특집,4.783
905,유해진,M,청년,211.0,20230913.0,20230914.0,"856,000",4530.0,364.0,148.0,연예인,<그날이 왔다> 특집,4.783
906,조혜송,M,청년,211.0,20230913.0,20230914.0,"856,000",4530.0,364.0,148.0,전문기술,<그날이 왔다> 특집,4.783
907,유택근,M,청년,211.0,20230913.0,20230914.0,"856,000",3002.0,582.0,148.0,전문기술,<그날이 왔다> 특집,4.783
908,김붕년,M,중년,212.0,20230920.0,20230921.0,"860,000",848.0,0.0,141.0,사회복지,<강한 자들> 특집,3.9
909,남유진,W,청년,212.0,20230920.0,20230921.0,"860,000",584.0,135.0,141.0,예술가,<강한 자들> 특집,3.9
910,배혜지,W,청년,212.0,20230920.0,20230921.0,"860,000",848.0,0.0,141.0,연예인,<강한 자들> 특집,3.9
911,오요안나,W,청년,212.0,20230920.0,20230921.0,"860,000",848.0,0.0,141.0,운동선수,<강한 자들> 특집,3.9
912,킴,W,중년,212.0,20230920.0,20230921.0,"860,000",3478.0,264.0,141.0,예술가,<강한 자들> 특집,3.9
913,킴,W,중년,212.0,20230920.0,20230921.0,"860,000",3478.0,264.0,141.0,기타,<강한 자들> 특집,3.9
914,로이스,W,중년,212.0,20230920.0,20230921.0,"860,000",16234.0,1087.0,141.0,기타,<강한 자들> 특집,3.9
915,션,M,중년,212.0,20230920.0,20230921.0,"860,000",584.0,135.0,141.0,연예인,<강한 자들> 특집,3.9
916,손석구,M,청년,213.0,20230927.0,20230928.0,"861,000",1852.0,80.0,134.0,연예인,<추석 특집>,3.476
917,박정하,M,청년,213.0,20230927.0,20230928.0,"861,000",1113.0,67.0,134.0,전문기술,<추석 특집>,3.476
918,권하은,W,청소년,214.0,20231011.0,20231012.0,"863,000",2096.0,71.0,120.0,기타,<할 수 있다> 특집,4.132
919,이동원,M,청년,214.0,20231011.0,20231012.0,"863,000",6113.0,310.0,120.0,전문기술,<할 수 있다> 특집,4.132
920,god,M,중년,214.0,20231011.0,20231012.0,"863,000",3081.0,236.0,120.0,연예인,<할 수 있다> 특집,4.132
921,김상규,M,중년,214.0,20231011.0,20231012.0,"863,000",3634.0,132.0,120.0,기타,<할 수 있다> 특집,4.132
922,뉴진스,W,청년,214.0,20231011.0,20231012.0,"863,000",2096.0,71.0,120.0,연예인,<할 수 있다> 특집,4.132
923,손웅정,M,청년,214.0,20231011.0,20231012.0,"863,000",2096.0,71.0,120.0,운동선수,<할 수 있다> 특집,4.132
924,최수혁,M,청소년,214.0,20231011.0,20231012.0,"863,000",2096.0,71.0,120.0,기타,<할 수 있다> 특집,4.132
925,오승훈,M,청년,215.0,20231018.0,20231019.0,"864,000",306.0,53.0,113.0,전문기술,<쨍하고 해 뜰 날> 특집,3.903
926,오승훈,M,청년,215.0,20231018.0,20231019.0,"864,000",306.0,53.0,113.0,전문기술,<쨍하고 해 뜰 날> 특집,3.903
927,서정윤,M,청년,215.0,20231018.0,20231019.0,"864,000",782.0,77.0,113.0,기타,<쨍하고 해 뜰 날> 특집,3.903
928,김연후,W,청년,215.0,20231018.0,20231019.0,"864,000",6117.0,696.0,113.0,기타,<쨍하고 해 뜰 날> 특집,3.903
929,임지호,M,청년,215.0,20231018.0,20231019.0,"864,000",4494.0,191.0,113.0,전문기술,<쨍하고 해 뜰 날> 특집,3.903
930,황인범,M,청년,216.0,20231025.0,20231026.0,"865,000",2806.0,233.0,106.0,운동선수,<실전은 기세다> 특집,3.548
931,김민재,M,청년,216.0,20231025.0,20231026.0,"865,000",2365.0,76.0,106.0,연예인,<실전은 기세다> 특집,3.548
932,김민재,M,청년,216.0,20231025.0,20231026.0,"865,000",2365.0,76.0,106.0,운동선수,<실전은 기세다> 특집,3.548
933,진명,M,중년,216.0,20231025.0,20231026.0,"865,000",1534.0,85.0,106.0,사회복지,<실전은 기세다> 특집,3.548
934,스님,M,중년,216.0,20231025.0,20231026.0,"865,000",2365.0,76.0,106.0,사회복지,<실전은 기세다> 특집,3.548
935,김진,M,중년,216.0,20231025.0,20231026.0,"865,000",1534.0,85.0,106.0,사회복지,<실전은 기세다> 특집,3.548
936,목사,M,중년,216.0,20231025.0,20231026.0,"865,000",269.0,47.0,106.0,사회복지,<실전은 기세다> 특집,3.548
937,차바우나,M,중년,217.0,20231101.0,20231102.0,"871,000",17495.0,1190.0,99.0,사회복지,<운명적 만남> 특집,6.537
938,신부,M,중년,217.0,20231101.0,20231102.0,"871,000",18246.0,1589.0,99.0,사회복지,<운명적 만남> 특집,6.537
939,포레스텔라,M,청년,217.0,20231101.0,20231102.0,"871,000",17495.0,1190.0,99.0,연예인,<운명적 만남> 특집,6.537
940,조규성,M,청년,217.0,20231101.0,20231102.0,"871,000",18246.0,1589.0,99.0,운동선수,<운명적 만남> 특집,6.537
941,조정석,M,청년,218.0,20231108.0,20231109.0,"874,000",300.0,22.0,92.0,연예인,<왕이 나타났다!> 특집,3.659
942,서혜정,W,청년,218.0,20231108.0,20231109.0,"874,000",202.0,18.0,92.0,사회복지,<왕이 나타났다!> 특집,3.659
943,국태익,M,청년,218.0,20231108.0,20231109.0,"874,000",3491.0,380.0,92.0,운동선수,<왕이 나타났다!> 특집,3.659
944,주현서,M,청년,218.0,20231108.0,20231109.0,"874,000",195.0,21.0,92.0,운동선수,<왕이 나타났다!> 특집,3.659
945,김진수,M,청년,218.0,20231108.0,20231109.0,"874,000",195.0,21.0,92.0,사회복지,<왕이 나타났다!> 특집,3.659
946,저스트,M,청년,219.0,20231115.0,20231116.0,"876,000",6018.0,346.0,85.0,예술가,<슈퍼 세이브> 특집,4.738
947,절크,M,청년,219.0,20231115.0,20231116.0,"876,000",3188.0,269.0,85.0,예술가,<슈퍼 세이브> 특집,4.738
948,김혜자,W,노인,219.0,20231115.0,20231116.0,"876,000",1980.0,106.0,85.0,연예인,<슈퍼 세이브> 특집,4.738
949,이하늬,W,청년,220.0,20231122.0,20231123.0,"879,000",862.0,79.0,78.0,연예인,<온 힘을 다해> 특집,4.632
950,나종호,M,중년,220.0,20231122.0,20231123.0,"879,000",7010.0,242.0,78.0,사회복지,<온 힘을 다해> 특집,4.632
951,페퍼톤스,M,중년,220.0,20231122.0,20231123.0,"879,000",3923.0,313.0,78.0,연예인,<온 힘을 다해> 특집,4.632
952,민병철,M,중년,220.0,20231122.0,20231123.0,"879,000",3923.0,313.0,78.0,전문기술,<온 힘을 다해> 특집,4.632
953,곽튜브,M,청년,221.0,20231129.0,20231130.0,"880,000",1321.0,190.0,71.0,예술가,<내 눈앞에 나타나> 특집,4.486
954,원지,W,청년,221.0,20231129.0,20231130.0,"880,000",152.0,13.0,71.0,예술가,<내 눈앞에 나타나> 특집,4.486
955,설채현,W,청년,221.0,20231129.0,20231130.0,"880,000",1594.0,186.0,71.0,전문기술,<내 눈앞에 나타나> 특집,4.486
956,나응식,W,청년,221.0,20231129.0,20231130.0,"880,000",1562.0,77.0,71.0,예술가,<내 눈앞에 나타나> 특집,4.486
957,이성민,M,청년,222.0,20231206.0,20231207.0,"881,000",2814.0,228.0,64.0,전문기술,<뚝심> 특집,5.2
958,이명현,W,청년,222.0,20231206.0,20231207.0,"881,000",1427.0,70.0,64.0,전문기술,<뚝심> 특집,5.2
959,이따끔,W,청년,222.0,20231206.0,20231207.0,"881,000",547.0,66.0,64.0,전문기술,<뚝심> 특집,5.2
960,조정식,M,청년,223.0,20231213.0,20231214.0,"882,000",3420.0,179.0,57.0,연예인,<가장 넓은 길은 언제나 내 마음속에> 특집,4.818
961,김민정,W,청년,223.0,20231213.0,20231214.0,"882,000",652.0,16.0,57.0,전문기술,<가장 넓은 길은 언제나 내 마음속에> 특집,4.818
962,정성일,M,중년,223.0,20231213.0,20231214.0,"882,000",1482.0,59.0,57.0,연예인,<가장 넓은 길은 언제나 내 마음속에> 특집,4.818
963,장정민,W,중년,224.0,20231220.0,20231221.0,"885,000",10308.0,610.0,50.0,전문기술,<산타클로스의 선물> 특집,4.621
964,데니스,M,청년,224.0,20231220.0,20231221.0,"885,000",5272.0,344.0,50.0,전문기술,<산타클로스의 선물> 특집,4.621
965,홍,M,청년,224.0,20231220.0,20231221.0,"885,000",722.0,0.0,50.0,전문기술,<산타클로스의 선물> 특집,4.621
966,김성근,M,중년,224.0,20231220.0,20231221.0,"885,000",722.0,0.0,50.0,운동선수,<산타클로스의 선물> 특집,4.621
967,이정욱,M,청년,225.0,20231227.0,20231228.0,"888,000",4268.0,371.0,43.0,전문기술,<해피엔딩> 특집,5.556
968,김영준,M,중년,225.0,20231227.0,20231228.0,"888,000",4768.0,347.0,43.0,전문기술,<해피엔딩> 특집,5.556
969,승효상,M,노인,225.0,20231227.0,20231228.0,"888,000",15549.0,338.0,43.0,예술가,<해피엔딩> 특집,5.556
970,이승훈,M,청년,225.0,20231227.0,20231228.0,"888,000",4768.0,347.0,43.0,전문기술,<해피엔딩> 특집,5.556
971,이승훈,M,청년,225.0,20231227.0,20231228.0,"888,000",4768.0,347.0,43.0,연예인,<해피엔딩> 특집,5.556
972,신호철,M,중년,226.0,20240103.0,20240104.0,"892,000",8396.0,895.0,36.0,전문기술,<최고의 선택> 특집,5.017
973,임시완,M,청년,226.0,20240103.0,20240104.0,"892,000",4415.0,224.0,36.0,연예인,<최고의 선택> 특집,5.017
974,정재일,M,중년,226.0,20240103.0,20240104.0,"892,000",870.0,0.0,36.0,예술가,<최고의 선택> 특집,5.017
975,장미란,M,청년,227.0,20240110.0,20240104.0,"892,000",3894.0,259.0,36.0,운동선수,<낭만의 시대> 특집,6.233
976,정하랑,M,청소년,227.0,20240110.0,20240104.0,"892,000",2031.0,133.0,36.0,기타,<낭만의 시대> 특집,6.233
977,조진웅,M,청년,227.0,20240110.0,20240104.0,"892,000",2060.0,165.0,36.0,연예인,<낭만의 시대> 특집,6.233
978,박성희,W,청년,227.0,20240110.0,20240104.0,"892,000",2060.0,165.0,36.0,기타,<낭만의 시대> 특집,6.233
979,김재근,M,청년,228.0,20240117.0,20240111.0,"894,000",500.0,36.0,29.0,사회복지,<가족> 특집,4.912
980,안세영,W,청년,228.0,20240117.0,20240111.0,"892,000",22759.0,796.0,29.0,운동선수,<가족> 특집,4.912
981,김윤경,W,중년,228.0,20240117.0,20240111.0,"894,000",22759.0,796.0,29.0,기타,<가족> 특집,4.912
982,최양락,M,노인,228.0,20240117.0,20240111.0,"894,000",834.0,43.0,29.0,연예인,<가족> 특집,4.912
983,황광희,M,청년,228.0,20240117.0,20240111.0,"894,000",834.0,43.0,29.0,연예인,<가족> 특집,4.912
984,안한별,M,중년,228.0,20240117.0,20240111.0,"894,000",2509.0,414.0,29.0,사회복지,<가족> 특집,4.912
985,김철현,M,청년,229.0,20240124.0,20240118.0,"897,000",5183.0,186.0,22.0,사회복지,<파수꾼> 특집,4.468
986,추성훈,M,중년,229.0,20240124.0,20240118.0,"897,000",2939.0,129.0,22.0,운동선수,<파수꾼> 특집,4.468
987,이기평,M,청년,229.0,20240124.0,20240118.0,"897,000",5183.0,186.0,22.0,사회복지,<파수꾼> 특집,4.468
988,이지선,W,중년,229.0,20240124.0,20240118.0,"897,000",1451.0,157.0,22.0,전문기술,<파수꾼> 특집,4.468
989,이도현,M,청년,,,,,,,,연예인,,
990,조성진,M,청년,,,,,,,,예술가,,
991,최창호,M,중년,,,,,,,,기타,,
992,전도연,W,청년,,,,,,,,연예인,,
993,김영진,W,청년,,,,,,,,예술가,,
994,알비올,M,청년,,,,,,,,전문기술,,
995,안드레스,M,청년,,,,,,,,전문기술,,
996,이진아,W,청년,,,,,,,,연예인,,
997,성시경,M,청년,,,,,,,,연예인,,
998,한정숙,W,청년,,,,,,,,전문기술,,
999,장혜진,W,청년,,,,,,,,전문기술,,
1000,윤수빈,W,청년,,,,,,,,전문기술,,
1001,김희애,W,중년,,,,,,,,연예인,,
1002,이채운,M,청년,,,,,,,,운동선수,,
1003,이병헌,M,중년,,,,,,,,연예인,,
1004,이병헌,M,중년,,,,,,,,연예인,,
1005,이제훈,M,청년,,,,,,,,연예인,,
1006,홍연진,W,청년,,,,,,,,운동선수,,
1007,궤도,M,청년,,,,,,,,전문기술,,
1008,태양,M,청년,,,,,,,,연예인,,
1009,에픽하이,M,청년,,,,,,,,연예인,,
1010,곽은진,W,청년,,,,,,,,전문기술,,
1011,이보미,W,청년,,,,,,,,전문기술,,
1012,김소연,W,청년,,,,,,,,연예인,,
1013,이유진,W,중년,,,,,,,,사회복지,,
1014,김수정,M,중년,,,,,,,,예술가,,
1015,김우빈,M,청년,,,,,,,,연예인,,
1016,유준하,M,청년,,,,,,,,운동선수,,
1017,김소정,M,청년,,,,,,,,전문기술,,
1018,류승범,M,청년,,,,,,,,연예인,,
1019,김환,M,청년,,,,,,,,기타,,
1020,박두레,M,청년,,,,,,,,기타,,
1021,이동규,M,중년,,,,,,,,사회복지,,
1022,이금희,W,중년,,,,,,,,예술가,,
1023,강철원,M,중년,,,,,,,,전문기술,,
1024,김우주,M,청소년,,,,,,,,기타,,
1025,정동식,M,청년,,,,,,,,운동선수,,
1026,김연경,W,청년,,,,,,,,운동선수,,
1027,카리미,M,중년,,,,,,,,전문기술,,
1028,안왈,M,중년,,,,,,,,전문기술,,
1029,문기호,M,중년,,,,,,,,전문기술,,
1030,엄정화,W,중년,,,,,,,,연예인,,
1031,강지호,M,청년,,,,,,,,운동선수,,
1032,이예주,W,청년,,,,,,,,운동선수,,
1033,김성면,M,중년,,,,,,,,연예인,,
1034,나들,M,중년,,,,,,,,연예인,,
1035,박승화,M,중년,,,,,,,,연예인,,
1036,이정봉,M,청년,,,,,,,,예술가,,
1037,정우철,M,청년,,,,,,,,예술가,,
1038,김병철,M,청년,,,,,,,,연예인,,
1039,유세웅,M,청년,,,,,,,,전문기술,,
1040,손창현,M,청년,,,,,,,,전문기술,,
1041,콜린,M,중년,,,,,,,,전문기술,,
1042,크룩스,M,중년,,,,,,,,전문기술,,
1043,이준혁,M,청년,,,,,,,,연예인,,
1044,백남문,M,노인,,,,,,,,사회복지,,
1045,김용만,M,중년,,,,,,,,연예인,,
1046,김용만,M,중년,,,,,,,,연예인,,
1047,김연아,Y,청년,,,,,,,,운동선수,,
1048,유창훈,M,중년,,,,,,,,사회복지,,
1049,장한나,W,청년,,,,,,,,예술가,,
1050,박남규,M,청년,,,,,,,,전문기술,,
1051,박남규,M,청년,,,,,,,,사회복지,,
1052,신구,M,노인,,,,,,,,연예인,,
1053,김웬디,M,청소년,,,,,,,,기타,,
1054,이상엽,M,중년,,,,,,,,연예인,,
1055,이상엽,M,중년,,,,,,,,전문기술,,
1056,정희원,M,청년,,,,,,,,전문기술,,
1057,강기영,M,청년,,,,,,,,연예인,,
1058,김현숙,W,노인,,,,,,,,기타,,
1059,한호용,M,중년,,,,,,,,예술가,,
1060,정명원,M,청년,,,,,,,,전문기술,,
1061,주현영,W,청년,,,,,,,,연예인,,
1062,이정태,M,청년,,,,,,,,전문기술,,
1063,오은석,M,청년,,,,,,,,전문기술,,
1064,조병영,M,청년,,,,,,,,사회복지,,
1065,남궁민,M,청년,,,,,,,,연예인,,
1066,안대성,M,중년,,,,,,,,사회복지,,
1067,손상모,M,중년,,,,,,,,전문기술,,
1068,임지연,W,청년,,,,,,,,연예인,,
1069,민시우,M,청소년,,,,,,,,예술가,,
1070,서려경,W,청년,,,,,,,,사회복지,,
1071,이병헌,M,중년,,,,,,,,연예인,,
1072,이병헌,M,중년,,,,,,,,연예인,,
1073,띠예,W,청소년,,,,,,,,예술가,,
1074,배수현,W,청년,,,,,,,,예술가,,
1075,허주행,M,청년,,,,,,,,사회복지,,
1076,김희선,W,청년,,,,,,,,연예인,,
1077,김강연,M,중년,,,,,,,,기타,,
1078,김택연,M,중년,,,,,,,,사회복지,,
1079,김기웅,M,청년,,,,,,,,사회복지,,
1080,안젤라,M,청년,,,,,,,,사회복지,,
1081,센,M,청년,,,,,,,,기타,,
1082,이대우,M,중년,,,,,,,,사회복지,,
1083,정유미,W,청년,,,,,,,,연예인,,
1084,김휘우,M,청소년,,,,,,,,기타,,
1085,윤순진,W,중년,,,,,,,,사회복지,,
1086,조영민,M,중년,,,,,,,,사회복지,,
1087,이준기,M,청년,,,,,,,,연예인,,
1088,신은수,M,청년,,,,,,,,전문기술,,
1089,조용인,M,청년,,,,,,,,전문기술,,
1090,천종원,M,청년,,,,,,,,운동선수,,
1091,김기호,M,중년,,,,,,,,예술가,,
1092,박수영,M,중년,,,,,,,,예술가,,
1093,뷔,M,청년,,,,,,,,연예인,,
1094,김정민,M,노인,,,,,,,,기타,,
1095,김자희,W,노인,,,,,,,,기타,,
1096,조선미,M,중년,,,,,,,,사회복지,,
1097,강동원,M,청년,,,,,,,,연예인,,
1098,김예빈,W,청소년,,,,,,,,기타,,
1099,박지솔,W,청소년,,,,,,,,기타,,
1100,홍연우,W,청소년,,,,,,,,기타,,
1101,덱스,M,청년,,,,,,,,연예인,,
1102,서승호,M,청년,,,,,,,,기타,,
1103,조영석,M,노인,,,,,,,,기타,,
1104,김남길,M,청년,,,,,,,,연예인,,
1105,윤도현,M,중년,,,,,,,,연예인,,
1106,박세리,W,청년,,,,,,,,운동선수,,
1107,이다슬,W,청년,,,,,,,,전문기술,,
1108,오상우,M,중년,,,,,,,,사회복지,,
1109,황선우,M,청년,,,,,,,,운동선수,,
1110,황선우,M,청년,,,,,,,,운동선수,,
1111,김우민,M,청년,,,,,,,,운동선수,,
1112,이호준,M,청년,,,,,,,,운동선수,,
1113,양재훈,M,청년,,,,,,,,운동선수,,
1114,오정세,M,청년,,,,,,,,연예인,,
1115,김성묵,M,청년,,,,,,,,기타,,
1116,구희아,W,청년,,,,,,,,기타,,
1117,김관우,M,청년,,,,,,,,운동선수,,
1118,신혜선,W,청년,,,,,,,,연예인,,
1119,윤두연,W,청년,,,,,,,,기타,,
1120,유병재,M,청년,,,,,,,,연예인,,
1121,유규선,M,청년,,,,,,,,연예인,,
1122,신유빈,W,청소년,,,,,,,,운동선수,,
1123,백승호,M,청년,,,,,,,,운동선수,,
1124,엄원상,M,청년,,,,,,,,운동선수,,
1125,송민규,M,청년,,,,,,,,운동선수,,
1126,이효철,M,청소년,,,,,,,,기타,,
1127,천애정,W,중년,,,,,,,,기타,,
1128,박진영,M,중년,,,,,,,,연예인,,
1129,박진영,M,중년,,,,,,,,연예인,,
1130,방시혁,M,중년,,,,,,,,연예인,,
1131,김용만,M,중년,,,,,,,,연예인,,
1132,김용만,M,중년,,,,,,,,연예인,,
1133,이은영,W,청년,,,,,,,,기타,,
1134,김인환,W,청년,,,,,,,,기타,,
1135,서용상,M,중년,,,,,,,,예술가,,
1136,최수종,M,노인,,,,,,,,연예인,,
1137,구철수,M,중년,,,,,,,,사회복지,,
1138,김하성,M,청년,,,,,,,,운동선수,,
1139,임수정,W,청년,,,,,,,,연예인,,
1140,서주향,W,청년,,,,,,,,예술가,,
1141,오지환,M,청년,,,,,,,,운동선수,,
1142,임찬규,M,청년,,,,,,,,운동선수,,
1143,유연석,M,청년,,,,,,,,연예인,,
1144,김지윤,W,청년,,,,,,,,사회복지,,
1145,서영갑,M,노인,,,,,,,,서비스,,
1146,양영철,M,중년,,,,,,,,사회복지,,
1147,하지원,W,청년,,,,,,,,연예인,,
1148,이진형,W,청년,,,,,,,,사회복지,,
1149,김록호,M,중년,,,,,,,,사회복지,,
1150,안은진,W,청년,,,,,,,,연예인,,
1151,안은진,W,청년,,,,,,,,연예인,,
1152,송태욱,M,청년,,,,,,,,사회복지,,
1153,김정자,W,노인,,,,,,,,예술가,,
1154,김정자,W,노인,,,,,,,,기타,,
1155,박서준,M,청년,,,,,,,,연예인,,
1156,유의배,M,노인,,,,,,,,사회복지,,
1157,김예화,W,청년,,,,,,,,서비스,,
1158,이채현,W,청년,,,,,,,,서비스,,
1159,이상혁,M,청년,,,,,,,,전문기술,,
1160,서진규,W,청년,,,,,,,,사회복지,,
1161,조성아,W,노인,,,,,,,,사회복지,,
1162,김창옥,M,중년,,,,,,,,연예인,,
1163,장나라,W,청년,,,,,,,,연예인,,
1164,이평화,M,청년,,,,,,,,기타,,
1165,오승은,W,청년,,,,,,,,사회복지,,
1166,공효진,W,청년,,,,,,,,연예인,,
1167,박학기,M,노인,,,,,,,,연예인,,
1168,이정은,W,중년,,,,,,,,연예인,,
1169,장현성,M,중년,,,,,,,,연예인,,
1170,이영림,W,노인,,,,,,,,사회복지,,
1171,김대호,M,청년,,,,,,,,연예인,,
1172,강지강,W,청년,,,,,,,,전문기술,,
1173,류의식,M,청년,,,,,,,,예술가,,
1174,유연수,M,청년,,,,,,,,운동선수,,
1175,윤상,M,중년,,,,,,,,연예인,,
1176,앤톤,M,청소년,,,,,,,,연예인,,
1177,박인비,W,청년,,,,,,,,운동선수,,
1178,기협,M,노인,,,,,,,,운동선수,,
1179,신영철,M,노인,,,,,,,,사회복지,,
1180,정소영,W,중년,,,,,,,,연예인,,
1181,김영옥,W,노인,,,,,,,,연예인,,
1182,나문희,W,노인,,,,,,,,연예인,,
